lat,lon,satelite,data
-38.089700,-72.603200,GOES-19,2026-04-14 00:50:00
8.698700,-68.304000,GOES-19,2026-04-14 00:50:00
8.496100,-68.105400,GOES-19,2026-04-14 00:50:00
8.496200,-68.086900,GOES-19,2026-04-14 00:50:00
7.742500,-67.383500,GOES-19,2026-04-14 00:50:00
7.742500,-67.365100,GOES-19,2026-04-14 00:50:00
7.724000,-67.383900,GOES-19,2026-04-14 00:50:00
7.724100,-67.365500,GOES-19,2026-04-14 00:50:00
7.701200,-68.949100,GOES-19,2026-04-14 00:50:00
-37.384800,-72.959800,GOES-19,2026-04-14 00:50:00
-37.384900,-72.936200,GOES-19,2026-04-14 00:50:00
-37.410700,-72.959000,GOES-19,2026-04-14 00:50:00
-37.410800,-72.935300,GOES-19,2026-04-14 00:50:00
2.946300,-60.198000,GOES-19,2026-04-14 00:50:00
2.946300,-60.179000,GOES-19,2026-04-14 00:50:00
2.946400,-60.160000,GOES-19,2026-04-14 00:50:00
7.701200,-68.930700,GOES-19,2026-04-14 00:50:00
7.682800,-68.949400,GOES-19,2026-04-14 00:50:00
7.682800,-68.931000,GOES-19,2026-04-14 00:50:00
7.500500,-68.309600,GOES-19,2026-04-14 00:50:00
7.500500,-68.291200,GOES-19,2026-04-14 00:50:00
5.756100,-69.453000,GOES-19,2026-04-14 00:50:00
-37.126600,-73.038300,GOES-19,2026-04-14 00:50:00
-37.126700,-73.014800,GOES-19,2026-04-14 00:50:00
-37.152300,-73.037500,GOES-19,2026-04-14 00:50:00
-37.152400,-73.014000,GOES-19,2026-04-14 00:50:00
2.928100,-60.179300,GOES-19,2026-04-14 00:50:00
2.013800,-61.101500,GOES-19,2026-04-14 00:50:00
2.013800,-61.082600,GOES-19,2026-04-14 00:50:00
1.102800,-60.541400,GOES-19,2026-04-14 00:50:00
1.102800,-60.522500,GOES-19,2026-04-14 00:50:00
