lat,lon,satelite,data
-16.316600,-60.253600,GOES-19,2025-11-29 01:00:00
-16.316900,-60.233600,GOES-19,2025-11-29 01:00:00
-16.321200,-61.463400,GOES-19,2025-11-29 01:00:00
-16.336300,-60.231800,GOES-19,2025-11-29 01:00:00
-16.602800,-60.685300,GOES-19,2025-11-29 01:00:00
-16.603100,-60.665400,GOES-19,2025-11-29 01:00:00
-16.622300,-60.683500,GOES-19,2025-11-29 01:00:00
-16.622600,-60.663600,GOES-19,2025-11-29 01:00:00
-18.072000,-62.164200,GOES-19,2025-11-29 01:00:00
-24.138500,-63.366900,GOES-19,2025-11-29 01:00:00
-29.174500,-61.462900,GOES-19,2025-11-29 01:00:00
-29.197000,-61.459300,GOES-19,2025-11-29 01:00:00
-3.062500,-43.355600,GOES-19,2025-11-29 01:00:00
-3.062600,-43.332400,GOES-19,2025-11-29 01:00:00
-3.580700,-40.863200,GOES-19,2025-11-29 01:00:00
-3.599400,-40.862200,GOES-19,2025-11-29 01:00:00
-8.031800,-43.149300,GOES-19,2025-11-29 01:00:00
-8.032100,-43.125700,GOES-19,2025-11-29 01:00:00
-8.032400,-43.102200,GOES-19,2025-11-29 01:00:00
-8.050700,-43.147200,GOES-19,2025-11-29 01:00:00
-8.051000,-43.123700,GOES-19,2025-11-29 01:00:00
-8.051300,-43.100100,GOES-19,2025-11-29 01:00:00
-8.163300,-43.205500,GOES-19,2025-11-29 01:00:00
-8.182200,-43.203400,GOES-19,2025-11-29 01:00:00
-17.615500,-46.660700,GOES-19,2025-11-29 01:00:00
-19.127300,-52.715200,GOES-19,2025-11-29 01:00:00
-20.225600,-47.528500,GOES-19,2025-11-29 01:00:00
-20.226200,-47.505100,GOES-19,2025-11-29 01:00:00
-20.449600,-47.523000,GOES-19,2025-11-29 01:00:00
-20.450300,-47.499500,GOES-19,2025-11-29 01:00:00
-1.473700,-45.790700,GOES-19,2025-11-29 01:00:00
-1.492300,-45.790300,GOES-19,2025-11-29 01:00:00
-2.345900,-45.703600,GOES-19,2025-11-29 01:00:00
-2.784500,-47.434300,GOES-19,2025-11-29 01:00:00
-2.784500,-47.412500,GOES-19,2025-11-29 01:00:00
-2.803000,-47.433700,GOES-19,2025-11-29 01:00:00
-2.803100,-47.411900,GOES-19,2025-11-29 01:00:00
-3.106800,-45.790300,GOES-19,2025-11-29 01:00:00
-3.194800,-46.829000,GOES-19,2025-11-29 01:00:00
-3.213400,-46.828300,GOES-19,2025-11-29 01:00:00
-3.213500,-46.806300,GOES-19,2025-11-29 01:00:00
-3.357200,-44.059100,GOES-19,2025-11-29 01:00:00
-3.357300,-44.036100,GOES-19,2025-11-29 01:00:00
-4.372700,-45.553800,GOES-19,2025-11-29 01:00:00
-4.391400,-45.552800,GOES-19,2025-11-29 01:00:00
