lat,lon,satelite,data
-12.526700,-67.245100,GOES-19,2025-09-12 04:00:00
-13.015400,-64.593200,GOES-19,2025-09-12 04:00:00
-13.015600,-64.574100,GOES-19,2025-09-12 04:00:00
-13.134500,-66.637300,GOES-19,2025-09-12 04:00:00
-13.153400,-66.636500,GOES-19,2025-09-12 04:00:00
-14.043100,-64.327700,GOES-19,2025-09-12 04:00:00
-14.043300,-64.308500,GOES-19,2025-09-12 04:00:00
-26.663400,-63.899300,GOES-19,2025-09-12 04:00:00
-26.914800,-64.463400,GOES-19,2025-09-12 04:00:00
-26.915200,-64.442200,GOES-19,2025-09-12 04:00:00
-21.185400,-47.534600,GOES-19,2025-09-12 04:00:00
-21.186100,-47.510900,GOES-19,2025-09-12 04:00:00
-21.206100,-47.529600,GOES-19,2025-09-12 04:00:00
-21.206800,-47.505900,GOES-19,2025-09-12 04:00:00
-21.947000,-47.557800,GOES-19,2025-09-12 04:00:00
-21.967900,-47.552500,GOES-19,2025-09-12 04:00:00
-22.700700,-48.708800,GOES-19,2025-09-12 04:00:00
-22.701400,-48.685200,GOES-19,2025-09-12 04:00:00
-12.909800,-54.776300,GOES-19,2025-09-12 04:00:00
-12.910100,-54.755800,GOES-19,2025-09-12 04:00:00
-12.910300,-54.735200,GOES-19,2025-09-12 04:00:00
-12.928900,-54.774400,GOES-19,2025-09-12 04:00:00
-12.929200,-54.753800,GOES-19,2025-09-12 04:00:00
-12.929400,-54.733300,GOES-19,2025-09-12 04:00:00
