lat,lon,satelite,data
-13.898300,-48.258100,GOES-19,2025-09-12 03:40:00
-12.526600,-67.263900,GOES-19,2025-09-12 03:40:00
-12.526700,-67.245100,GOES-19,2025-09-12 03:40:00
-12.545500,-67.244400,GOES-19,2025-09-12 03:40:00
-13.015400,-64.593200,GOES-19,2025-09-12 03:40:00
-14.043100,-64.327700,GOES-19,2025-09-12 03:40:00
-14.043300,-64.308500,GOES-19,2025-09-12 03:40:00
-26.663100,-63.920500,GOES-19,2025-09-12 03:40:00
-26.663400,-63.899300,GOES-19,2025-09-12 03:40:00
-13.917700,-48.255200,GOES-19,2025-09-12 03:40:00
-15.542700,-48.552300,GOES-19,2025-09-12 03:40:00
-21.185400,-47.534600,GOES-19,2025-09-12 03:40:00
-21.186100,-47.510900,GOES-19,2025-09-12 03:40:00
-21.206100,-47.529600,GOES-19,2025-09-12 03:40:00
-21.206800,-47.505900,GOES-19,2025-09-12 03:40:00
-21.947000,-47.557800,GOES-19,2025-09-12 03:40:00
-21.967900,-47.552500,GOES-19,2025-09-12 03:40:00
-9.301700,-65.595900,GOES-19,2025-09-12 03:40:00
-11.523200,-50.618200,GOES-19,2025-09-12 03:40:00
-11.523500,-50.596800,GOES-19,2025-09-12 03:40:00
-11.526300,-50.404000,GOES-19,2025-09-12 03:40:00
-11.542500,-50.594700,GOES-19,2025-09-12 03:40:00
-11.681300,-46.608400,GOES-19,2025-09-12 03:40:00
-11.681700,-46.585800,GOES-19,2025-09-12 03:40:00
-12.909800,-54.776300,GOES-19,2025-09-12 03:40:00
-12.910100,-54.755800,GOES-19,2025-09-12 03:40:00
-12.910300,-54.735200,GOES-19,2025-09-12 03:40:00
-12.928900,-54.774400,GOES-19,2025-09-12 03:40:00
-12.929200,-54.753800,GOES-19,2025-09-12 03:40:00
-12.929400,-54.733300,GOES-19,2025-09-12 03:40:00
