lat,lon,satelite,data
-15.612900,-60.772300,GOES-19,2026-08-27 01:20:00
-15.680900,-61.575300,GOES-19,2026-08-27 01:20:00
-15.681200,-61.555600,GOES-19,2026-08-27 01:20:00
-16.493900,-60.077400,GOES-19,2026-08-27 01:20:00
-16.494100,-60.057400,GOES-19,2026-08-27 01:20:00
-17.400100,-59.505900,GOES-19,2026-08-27 01:20:00
-17.419500,-59.524100,GOES-19,2026-08-27 01:20:00
-17.419700,-59.503900,GOES-19,2026-08-27 01:20:00
-17.420000,-59.483700,GOES-19,2026-08-27 01:20:00
-17.439400,-59.501800,GOES-19,2026-08-27 01:20:00
-17.439700,-59.481600,GOES-19,2026-08-27 01:20:00
-20.853600,-60.218500,GOES-19,2026-08-27 01:20:00
-22.244300,-57.778300,GOES-19,2026-08-27 01:20:00
-22.789600,-61.823000,GOES-19,2026-08-27 01:20:00
-27.339700,-62.471000,GOES-19,2026-08-27 01:20:00
-10.372300,-45.076700,GOES-19,2026-08-27 01:20:00
-10.372700,-45.053700,GOES-19,2026-08-27 01:20:00
-2.816900,-48.622400,GOES-19,2026-08-27 01:20:00
-4.550500,-44.089900,GOES-19,2026-08-27 01:20:00
-4.550700,-44.066800,GOES-19,2026-08-27 01:20:00
-4.569200,-44.088700,GOES-19,2026-08-27 01:20:00
-4.569400,-44.065700,GOES-19,2026-08-27 01:20:00
-4.587900,-44.087600,GOES-19,2026-08-27 01:20:00
-5.999500,-57.844400,GOES-19,2026-08-27 01:20:00
-5.999600,-57.824900,GOES-19,2026-08-27 01:20:00
-6.639600,-53.193400,GOES-19,2026-08-27 01:20:00
-7.366300,-55.173400,GOES-19,2026-08-27 01:20:00
-7.366500,-55.153400,GOES-19,2026-08-27 01:20:00
-9.228000,-51.563800,GOES-19,2026-08-27 01:20:00
-9.228200,-51.542800,GOES-19,2026-08-27 01:20:00
-10.759600,-54.038400,GOES-19,2026-08-27 01:20:00
-10.759800,-54.017900,GOES-19,2026-08-27 01:20:00
-10.778700,-54.016300,GOES-19,2026-08-27 01:20:00
-10.778900,-53.995800,GOES-19,2026-08-27 01:20:00
-11.735400,-54.543100,GOES-19,2026-08-27 01:20:00
-11.735700,-54.522700,GOES-19,2026-08-27 01:20:00
-11.754400,-54.541400,GOES-19,2026-08-27 01:20:00
-11.754600,-54.520900,GOES-19,2026-08-27 01:20:00
-13.379600,-51.484800,GOES-19,2026-08-27 01:20:00
-13.379900,-51.463400,GOES-19,2026-08-27 01:20:00
-15.209300,-53.850600,GOES-19,2026-08-27 01:20:00
